#x [m],y [m],z [m],x [V/m],y [V/m],z [V/m]
Sample 1 time=5
0,-0.0025,0.0225,-483.127,-124056,162.784
0,-0.0015,0.0225,-501.654,-124068,209.015
0,-0.0005,0.0225,-516.134,-124092,253.391
0,0.0005,0.0225,-523.798,-124123,291.474
0,0.0015,0.0225,-498.577,-124126,283.494
0,0.0025,0.0225,-466.728,-124137,273.238
0,0.0035,0.0225,-428.249,-124156,260.706
0,0.0045,0.0225,-383.142,-124183,245.898
0,0.0055,0.0225,-331.406,-124218,228.814
0,0.0065,0.0225,-273.042,-124261,209.454
0,0.0075,0.0225,-208.048,-124311,187.818
0,0.0085,0.0225,-136.426,-124370,163.906
0,0.0095,0.0225,-58.175,-124437,137.718
0,0.0105,0.0225,26.7052,-124511,109.254
0,0.0115,0.0225,18.2563,-124836,130.811
0,0.0125,0.0225,38.433,-125139,146.82
0,0.0135,0.0225,88.2851,-125417,156.771
0,0.0145,0.0225,167.812,-125672,160.664
0,0.0155,0.0225,233.293,-125959,169.629
0,0.0165,0.0225,240.913,-126252,162.917
0,0.0175,0.0225,174.36,-126555,97.6738
0,0.0185,0.0225,99.5337,-126830,49.5396
0,0.0195,0.0225,16.4338,-127077,18.5141
0,0.0205,0.0225,0,0,0
0,0.0215,0.0225,0,0,0
0,0.0225,0.0225,0,0,0
0,0.0235,0.0225,0,0,0
0,0.0245,0.0225,0,0,0
0,0.0255,0.0225,-108.284,40942.4,6.78957
0,0.0265,0.0225,-98.8878,40366.5,98.7951
0,0.0275,0.0225,-93.4607,39815.6,213.976
0,0.0285,0.0225,-69.0354,39315.7,381.226
0,0.0295,0.0225,19.3667,38882.3,628.812
0,0.0305,0.0225,130.852,38451.2,890.503
0,0.0315,0.0225,265.42,38022.6,1166.3
0,0.0325,0.0225,149.697,37683.9,1451.73
0,0.0335,0.0225,9.18646,37339.1,1755.2
0,0.0345,0.0225,-52.0343,36818.1,2046.76
0,0.0355,0.0225,-18.3171,35927.7,2262.96
0,0.0365,0.0225,3.40686,35029.8,2470.22
0,0.0375,0.0225,13.3106,34124.7,2668.57
0,0.0385,0.0225,-24.3414,33280.4,2779.21
0,0.0395,0.0225,-44.2886,32432.6,2880.03
0,0.0405,0.0225,-48.9471,31585,2971.02
0,0.0415,0.0225,-71.9269,30782.2,3055.82
0,0.0425,0.0225,-90.6384,29972,3135.73
0,0.0435,0.0225,-105.082,29154.1,3210.75
0,0.0445,0.0225,-115.257,28328.7,3280.89
0,0.0455,0.0225,-121.164,27495.6,3346.14
0,0.0465,0.0225,-122.803,26655.1,3406.5
0,0.0475,0.0225,-120.173,25806.9,3461.97
0,0.0485,0.0225,-113.275,24951.2,3512.56
0,0.0495,0.0225,-102.109,24087.9,3558.26
0,0.0505,0.0225,-86.6749,23217,3599.07
0,0.0515,0.0225,-66.9727,22338.6,3634.99
0,0.0525,0.0225,-43.0018,21452.6,3666.03
0,0.0535,0.0225,1.30158,20651.6,3679.41
0,0.0545,0.0225,60.8742,19957.1,3677.04
0,0.0555,0.0225,115.617,19271.2,3674.13
0,0.0565,0.0225,165.53,18593.8,3670.69
0,0.0575,0.0225,210.614,17925,3666.7
0,0.0585,0.0225,250.868,17264.7,3662.18
0,0.0595,0.0225,286.292,16613,3657.11
0,0.0605,0.0225,316.887,15969.9,3651.51
0,0.0615,0.0225,342.651,15335.3,3645.37
0,0.0625,0.0225,363.587,14709.3,3638.7
0,0.0635,0.0225,379.693,14091.9,3631.48
0,0.0645,0.0225,390.968,13483,3623.73
0,0.0655,0.0225,397.414,12882.6,3615.43
0,0.0665,0.0225,399.401,12310.8,3609.82
0,0.0675,0.0225,353.655,11739.4,3610.41
0,0.0685,0.0225,309.871,11171.3,3605.76
0,0.0695,0.0225,268.049,10606.5,3595.85
0,0.0705,0.0225,228.187,10045.1,3580.7
0,0.0715,0.0225,190.287,9486.94,3560.31
0,0.0725,0.0225,154.347,8932.14,3534.66
0,0.0735,0.0225,120.369,8380.67,3503.77
0,0.0745,0.0225,88.3519,7832.53,3467.63
0,0.0755,0.0225,58.297,7287.72,3426.25
0,0.0765,0.0225,30.202,6746.23,3379.62
0,0.0775,0.0225,14.5115,6237.78,3336.98
0,0.0785,0.0225,45.8316,5864.99,3333.32
0,0.0795,0.0225,71.3333,5494.98,3328.42
0,0.0805,0.0225,47.7247,5118.49,3312.4
0,0.0815,0.0225,26.9616,4741.24,3296.93
0,0.0825,0.0225,9.04434,4363.22,3282.03
0,0.0835,0.0225,-6.02725,3984.44,3267.68
0,0.0845,0.0225,-18.2522,3604.9,3253.9
0,0.0855,0.0225,-27.6318,3224.59,3240.68
0,0.0865,0.0225,-34.1658,2843.52,3228.02
0,0.0875,0.0225,-37.8538,2461.69,3215.92
0,0.0885,0.0225,-38.6954,2079.09,3204.39
0,0.0895,0.0225,-36.6919,1695.74,3193.41
0,0.0905,0.0225,-31.8423,1311.61,3183
0,0.0915,0.0225,-28.1693,939.714,3178.61
0,0.0925,0.0225,-21.3065,573.16,3175.16
0,0.0935,0.0225,-10.8123,210.873,3172.09
0,-0.0935,0.0235,15.1813,234.616,-3356.54
0,-0.0925,0.0235,12.8272,617.694,-3354.49
0,-0.0915,0.0235,13.3337,1003.56,-3351.62
0,-0.0905,0.0235,16.7984,1382.93,-3352.86
0,-0.0895,0.0235,22.3253,1745.63,-3366.05
0,-0.0885,0.0235,29.1595,2113.16,-3381.07
0,-0.0875,0.0235,37.3014,2485.51,-3397.95
0,-0.0865,0.0235,46.7504,2862.69,-3416.66
0,-0.0855,0.0235,57.5064,3244.69,-3437.22
0,-0.0845,0.0235,69.57,3631.51,-3459.63
0,-0.0835,0.0235,82.941,4023.16,-3483.88
0,-0.0825,0.0235,97.619,4419.64,-3509.98
0,-0.0815,0.0235,113.605,4820.94,-3537.92
0,-0.0805,0.0235,110.652,5215.9,-3539.5
0,-0.0795,0.0235,100.657,5608.87,-3532.87
0,-0.0785,0.0235,89.9059,6003.04,-3527.03
0,-0.0775,0.0235,78.4,6398.41,-3521.95
0,-0.0765,0.0235,66.1399,6794.97,-3517.65
0,-0.0755,0.0235,53.1248,7192.72,-3514.13
0,-0.0745,0.0235,48.7431,7666.53,-3521.23
0,-0.0735,0.0235,51.1149,8240.97,-3539.76
0,-0.0725,0.0235,45.4972,8814.42,-3555.37
0,-0.0715,0.0235,31.8893,9386.85,-3568.07
0,-0.0705,0.0235,10.2916,9958.29,-3577.86
0,-0.0695,0.0235,-19.296,10528.7,-3584.73
0,-0.0685,0.0235,-56.8738,11098.2,-3588.68
0,-0.0675,0.0235,-97.4789,11671.7,-3598.67
0,-0.0665,0.0235,-133.151,12256.5,-3615.14
0,-0.0655,0.0235,-164.804,12851.4,-3632.95
0,-0.0645,0.0235,-192.438,13456.4,-3652.1
0,-0.0635,0.0235,-216.053,14071.5,-3672.59
0,-0.0625,0.0235,-235.648,14696.6,-3694.42
0,-0.0615,0.0235,-251.224,15331.9,-3717.6
0,-0.0605,0.0235,-262.781,15977.2,-3742.12
0,-0.0595,0.0235,-270.318,16632.6,-3767.98
0,-0.0585,0.0235,-273.836,17298.1,-3795.19
0,-0.0575,0.0235,-273.335,17973.7,-3823.73
0,-0.0565,0.0235,-257.258,18653.2,-3851.53
0,-0.0555,0.0235,-157.3,19299.5,-3866.6
0,-0.0545,0.0235,-55.1845,19955.6,-3884.07
0,-0.0535,0.0235,4.90644,20720.8,-3872.78
0,-0.0525,0.0235,25.8424,21577.2,-3831.8
0,-0.0515,0.0235,47.0476,22432.9,-3788.03
0,-0.0505,0.0235,68.5219,23288,-3741.46
0,-0.0495,0.0235,90.2654,24142.4,-3692.11
0,-0.0485,0.0235,111.216,24999.4,-3640.51
0,-0.0475,0.0235,114.764,25903.1,-3592.25
0,-0.0465,0.0235,114.708,26804.4,-3537.26
0,-0.0455,0.0235,111.049,27703.3,-3475.56
0,-0.0445,0.0235,103.789,28599.9,-3407.14
0,-0.0435,0.0235,90.4861,29487.6,-3309.2
0,-0.0425,0.0235,73.0962,30368.5,-3196.51
0,-0.0415,0.0235,52.7346,31244.9,-3078.86
0,-0.0405,0.0235,29.4019,32116.8,-2956.26
0,-0.0395,0.0235,3.09692,32984.2,-2828.7
0,-0.0385,0.0235,-26.1801,33847.1,-2696.19
0,-0.0375,0.0235,-58.4284,34705.5,-2558.72
0,-0.0365,0.0235,-101.028,35526.1,-2417.16
0,-0.0355,0.0235,-198.043,35979.3,-2265.01
0,-0.0345,0.0235,-208.732,36507.2,-2075.41
0,-0.0335,0.0235,-218.147,37035.2,-1877.33
0,-0.0325,0.0235,-226.287,37563.3,-1670.78
0,-0.0315,0.0235,-233.154,38091.4,-1455.76
0,-0.0305,0.0235,-238.747,38619.6,-1232.27
0,-0.0295,0.0235,-243.065,39148,-1000.3
0,-0.0285,0.0235,-246.11,39676.4,-759.864
0,-0.0275,0.0235,-247.88,40204.9,-510.954
0,-0.0265,0.0235,-190.29,40758.4,-294.265
0,-0.0255,0.0235,-54.3654,41344.3,-126.232
0,-0.0245,0.0235,0,0,0
0,-0.0235,0.0235,0,0,0
0,-0.0225,0.0235,0,0,0
0,-0.0215,0.0235,0,0,0
0,-0.0205,0.0235,0,0,0
0,-0.0195,0.0235,-51.2712,-127144,-15.9215
0,-0.0185,0.0235,-118.096,-126951,-43.7436
0,-0.0175,0.0235,-170.687,-126737,-73.1176
0,-0.0165,0.0235,-209.045,-126502,-104.043
0,-0.0155,0.0235,-233.17,-126245,-136.521
0,-0.0145,0.0235,-146.789,-125980,-138.22
0,-0.0135,0.0235,-68.2092,-125663,-136.103
0,-0.0125,0.0235,-20.0679,-125287,-136.627
0,-0.0115,0.0235,-2.36537,-124854,-139.793
0,-0.0105,0.0235,-3.36902,-124418,-129.05
0,-0.0095,0.0235,-104.269,-124318,-120.132
0,-0.0085,0.0235,-172.134,-124247,-84.8973
0,-0.0075,0.0235,-213.594,-124183,-34.0111
0,-0.0065,0.0235,-251.008,-124130,15.0212
0,-0.0055,0.0235,-284.375,-124089,62.1997
0,-0.0045,0.0235,-313.696,-124058,107.524
0,-0.0035,0.0235,-338.97,-124040,150.995
0,-0.0025,0.0235,-360.198,-124032,192.612
0,-0.0015,0.0235,-377.38,-124036,232.375
0,-0.0005,0.0235,-390.515,-124052,270.284
0,0.0005,0.0235,-399.603,-124079,306.339
0,0.0015,0.0235,-404.645,-124117,340.54
0,0.0025,0.0235,-405.641,-124167,372.887
0,0.0035,0.0235,-393.83,-124216,390.531
0,0.0045,0.0235,-349.984,-124237,367.368
0,0.0055,0.0235,-299.51,-124267,341.928
0,0.0065,0.0235,-242.406,-124304,314.212
0,0.0075,0.0235,-178.674,-124349,284.22
0,0.0085,0.0235,-108.313,-124403,251.953
0,0.0095,0.0235,-31.3234,-124464,217.409
0,0.0105,0.0235,52.2953,-124533,180.589
0,0.0115,0.0235,57.2521,-124833,195.821
0,0.0125,0.0235,81.1337,-125136,211.293
0,0.0135,0.0235,134.691,-125415,220.706
0,0.0145,0.0235,217.922,-125670,224.061
0,0.0155,0.0235,267.258,-125981,222.692
0,0.0165,0.0235,216.487,-126308,144.48
0,0.0175,0.0235,157.442,-126608,83.3762
0,0.0185,0.0235,90.124,-126879,39.3814
0,0.0195,0.0235,14.5326,-127123,12.4955
0,0.0205,0.0235,0,0,0
0,0.0215,0.0235,0,0,0
0,0.0225,0.0235,0,0,0
0,0.0235,0.0235,0,0,0
0,0.0245,0.0235,0,0,0
0,0.0255,0.0235,-108.678,41050.7,-5.7826
0,0.0265,0.0235,-112.769,40479.5,92.5122
0,0.0275,0.0235,-84.6338,39998.4,276.248
0,0.0285,0.0235,-17.8157,39560.5,510.977
0,0.0295,0.0235,72.0856,39125.1,759.811
0,0.0305,0.0235,185.07,38692,1022.75
0,0.0315,0.0235,286.952,38273.3,1298.52
0,0.0325,0.0235,106.08,37949.3,1579.62
0,0.0335,0.0235,-31.5227,37594.8,1880.39
0,0.0345,0.0235,-94.5787,37080.9,2175.01
0,0.0355,0.0235,-59.2414,36179.9,2397.14
0,0.0365,0.0235,-35.897,35271.3,2610.35
0,0.0375,0.0235,-24.5459,34355.2,2814.62
0,0.0385,0.0235,-30.6244,33443.3,2996.44
0,0.0395,0.0235,-57.9852,32583.2,3102.77
0,0.0405,0.0235,-67.8638,31719.4,3199.2
0,0.0415,0.0235,-62.7975,30855.8,3285.68
0,0.0425,0.0235,-81.2555,30038,3364.52
0,0.0435,0.0235,-95.4451,29212.6,3438.47
0,0.0445,0.0235,-105.367,28379.7,3507.53
0,0.0455,0.0235,-111.02,27539.2,3571.71
0,0.0465,0.0235,-112.405,26691.2,3631
0,0.0475,0.0235,-109.522,25835.5,3685.4
0,0.0485,0.0235,-102.371,24972.3,3734.91
0,0.0495,0.0235,-90.9512,24101.5,3779.54
0,0.0505,0.0235,-75.2635,23223.2,3819.28
0,0.0515,0.0235,-55.3073,22337.2,3854.13
0,0.0525,0.0235,-31.0829,21443.7,3884.1
0,0.0535,0.0235,32.488,20727.4,3881.02
0,0.0545,0.0235,93.5731,20030.1,3875.62
0,0.0555,0.0235,149.828,19341.4,3869.67
0,0.0565,0.0235,201.254,18661.3,3863.18
0,0.0575,0.0235,247.85,17989.7,3856.16
0,0.0585,0.0235,289.616,17326.7,3848.6
0,0.0595,0.0235,326.553,16672.3,3840.5
0,0.0605,0.0235,358.66,16026.4,3831.86
0,0.0615,0.0235,385.937,15389,3822.68
0,0.0625,0.0235,408.385,14760.3,3812.97
0,0.0635,0.0235,426.004,14140,3802.72
0,0.0645,0.0235,438.792,13528.4,3791.92
0,0.0655,0.0235,446.75,12925.3,3780.59
0,0.0665,0.0235,382.584,12285.6,3772.95
0,0.0675,0.0235,378.338,11724.7,3738.92
0,0.0685,0.0235,336.158,11154.5,3750.92
0,0.0695,0.0235,296.582,10589.6,3751.99
0,0.0705,0.0235,256.225,10029.6,3736.81
0,0.0715,0.0235,217.83,9472.8,3716.37
0,0.0725,0.0235,181.396,8919.38,3690.69
0,0.0735,0.0235,146.923,8369.28,3659.76
0,0.0745,0.0235,114.411,7822.51,3623.59
0,0.0755,0.0235,83.8605,7279.07,3582.17
0,0.0765,0.0235,55.2707,6738.95,3535.5
0,0.0775,0.0235,33.8544,6216.72,3488.17
0,0.0785,0.0235,65.8335,5845.29,3484.83
0,0.0795,0.0235,58.0503,5473.11,3472.51
0,0.0805,0.0235,34.7589,5098.88,3456.58
0,0.0815,0.0235,14.3136,4723.88,3441.22
0,0.0825,0.0235,-3.28571,4348.12,3426.42
0,0.0835,0.0235,-18.0395,3971.6,3412.18
0,0.0845,0.0235,-29.9472,3594.31,3398.5
0,0.0855,0.0235,-39.0093,3216.27,3385.38
0,0.0865,0.0235,-45.2253,2837.45,3372.82
0,0.0875,0.0235,-48.5954,2457.88,3360.82
0,0.0885,0.0235,-49.1196,2077.54,3349.38
0,0.0895,0.0235,-46.7985,1696.44,3338.51
0,0.0905,0.0235,-41.6314,1314.58,3328.19
0,0.0915,0.0235,-34.6529,937.324,3320.8
0,0.0925,0.0235,-26.2372,572.755,3318.25
0,0.0935,0.0235,-14.1903,212.454,3316.09
0,-0.0935,0.0245,13.1772,238.343,-3502.57
0,-0.0925,0.0245,9.63864,621.008,-3499.33
0,-0.0915,0.0245,8.96155,1006.46,-3495.28
0,-0.0905,0.0245,12.2424,1366.35,-3505.41
0,-0.0895,0.0245,16.9446,1729.22,-3518.25
0,-0.0885,0.0245,22.9547,2096.91,-3532.94
0,-0.0875,0.0245,30.272,2469.42,-3549.47
0,-0.0865,0.0245,38.8965,2846.76,-3567.84
0,-0.0855,0.0245,48.8285,3228.93,-3588.07
0,-0.0845,0.0245,60.0678,3615.92,-3610.13
0,-0.0835,0.0245,72.6146,4007.73,-3634.04
0,-0.0825,0.0245,86.4684,4404.37,-3659.8
0,-0.0815,0.0245,101.63,4805.84,-3687.4
0,-0.0805,0.0245,107.248,5205.98,-3700.43
0,-0.0795,0.0245,98.5373,5600.3,-3693.13
0,-0.0785,0.0245,89.0701,5995.82,-3686.6
0,-0.0775,0.0245,78.8489,6392.53,-3680.85
0,-0.0765,0.0245,67.8728,6790.43,-3675.87
0,-0.0755,0.0245,56.1418,7189.53,-3671.67
0,-0.0745,0.0245,53.1546,7672.74,-3679.27
0,-0.0735,0.0245,54.3842,8245.65,-3696.92
0,-0.0725,0.0245,47.6239,8817.55,-3711.65
0,-0.0715,0.0245,32.8736,9388.44,-3723.47
0,-0.0705,0.0245,10.1335,9958.34,-3732.37
0,-0.0695,0.0245,-20.5965,10527.2,-3738.36
0,-0.0685,0.0245,-59.1391,11095.3,-3742.23
0,-0.0675,0.0245,-96.4163,11670.7,-3758.52
0,-0.0665,0.0245,-129.674,12256.3,-3776.15
0,-0.0655,0.0245,-158.912,12851.9,-3795.12
0,-0.0645,0.0245,-184.131,13457.7,-3815.43
0,-0.0635,0.0245,-205.331,14073.5,-3837.09
0,-0.0625,0.0245,-222.512,14699.4,-3860.09
0,-0.0615,0.0245,-235.673,15335.4,-3884.43
0,-0.0605,0.0245,-244.815,15981.5,-3910.11
0,-0.0595,0.0245,-249.938,16637.6,-3937.14
0,-0.0585,0.0245,-251.041,17303.9,-3965.5
0,-0.0575,0.0245,-248.125,17980.2,-3995.21
0,-0.0565,0.0245,-241.189,18666.7,-4026.27
0,-0.0555,0.0245,-173.061,19332.2,-4048.43
0,-0.0545,0.0245,-67.2458,19988.6,-4066.49
0,-0.0535,0.0245,-1.29116,20749.9,-4058.09
0,-0.0525,0.0245,23.186,21608.6,-4019.19
0,-0.0515,0.0245,47.9328,22466.6,-3977.5
0,-0.0505,0.0245,72.9484,23323.9,-3933.01
0,-0.0495,0.0245,95.9482,24189.9,-3887.11
0,-0.0485,0.0245,106.271,25097.5,-3842.57
0,-0.0475,0.0245,112.99,26002.9,-3791.32
0,-0.0465,0.0245,116.107,26905.8,-3733.34
0,-0.0455,0.0245,113.901,27802.1,-3646.97
0,-0.0445,0.0245,107.549,28691.7,-3542.01
0,-0.0435,0.0245,98.2247,29576.8,-3432.1
0,-0.0425,0.0245,85.9293,30457.4,-3317.23
0,-0.0415,0.0245,70.6617,31333.5,-3197.41
0,-0.0405,0.0245,52.4224,32205.2,-3072.63
0,-0.0395,0.0245,31.2118,33072.3,-2942.9
0,-0.0385,0.0245,7.02895,33935,-2808.22
0,-0.0375,0.0245,-21.4248,34796.8,-2669.89
0,-0.0365,0.0245,-47.0794,35658.4,-2527.76
0,-0.0355,0.0245,-22.1511,36189.3,-2337.82
0,-0.0345,0.0245,-27.1926,36722.8,-2155.82
0,-0.0335,0.0245,-30.9599,37256.4,-1965.35
0,-0.0325,0.0245,-33.4531,37790.1,-1766.41
0,-0.0315,0.0245,-34.6726,38323.9,-1558.99
0,-0.0305,0.0245,-34.6179,38857.7,-1343.11
0,-0.0295,0.0245,-33.2892,39391.7,-1118.74
0,-0.0285,0.0245,-30.6867,39925.7,-885.911
0,-0.0275,0.0245,-26.8097,40459.8,-644.606
0,-0.0265,0.0245,-21.6591,40994,-394.827
0,-0.0255,0.0245,-15.2346,41528.2,-136.576
0,-0.0245,0.0245,0,0,0
0,-0.0235,0.0245,0,0,0
0,-0.0225,0.0245,0,0,0
0,-0.0215,0.0245,0,0,0
0,-0.0205,0.0245,0,0,0
0,-0.0195,0.0245,-50.756,-127183,-16.5442
0,-0.0185,0.0245,-123.622,-126982,-49.6672
0,-0.0175,0.0245,-182.255,-126760,-84.3421
0,-0.0165,0.0245,-226.654,-126517,-120.569
0,-0.0155,0.0245,-256.82,-126253,-158.347
0,-0.0145,0.0245,-170.219,-125987,-164.804
0,-0.0135,0.0245,-84.3658,-125671,-165.692
0,-0.0125,0.0245,-28.5941,-125298,-168.874
0,-0.0115,0.0245,-2.21756,-124869,-173.248
0,-0.0105,0.0245,-9.77009,-124444,-170.476
0,-0.0095,0.0245,-28.051,-124355,-96.4738
0,-0.0085,0.0245,-41.0415,-124275,-23.214
0,-0.0075,0.0245,-80.9434,-124203,21.3894
0,-0.0065,0.0245,-117.012,-124142,63.9539
0,-0.0055,0.0245,-149.034,-124092,104.665
0,-0.0045,0.0245,-177.01,-124054,143.521
0,-0.0035,0.0245,-200.939,-124027,180.524
0,-0.0025,0.0245,-220.822,-124012,215.673
0,-0.0015,0.0245,-236.659,-124008,248.968
0,-0.0005,0.0245,-248.449,-124015,280.409
0,0.0005,0.0245,-256.192,-124034,309.997
0,0.0015,0.0245,-259.889,-124064,337.73
0,0.0025,0.0245,-259.539,-124106,363.61
0,0.0035,0.0245,-255.143,-124159,387.635
0,0.0045,0.0245,-246.701,-124223,409.807
0,0.0055,0.0245,-234.212,-124299,430.125
0,0.0065,0.0245,-201.371,-124363,426.347
0,0.0075,0.0245,-138.9,-124403,387.999
0,0.0085,0.0245,-69.7999,-124451,347.376
0,0.0095,0.0245,5.92854,-124507,304.476
0,0.0105,0.0245,88.2859,-124570,259.3
0,0.0115,0.0245,105.544,-124846,266.806
0,0.0125,0.0245,133.13,-125149,281.74
0,0.0135,0.0245,190.392,-125428,290.615
0,0.0145,0.0245,274.982,-125684,291.737
0,0.0155,0.0245,239.978,-126036,200.278
0,0.0165,0.0245,196.715,-126360,126.205
0,0.0175,0.0245,145.179,-126656,69.2408
0,0.0185,0.0245,85.3691,-126925,29.3855
0,0.0195,0.0245,17.2862,-127165,6.63897
0,0.0205,0.0245,0,0,0
0,0.0215,0.0245,0,0,0
0,0.0225,0.0245,0,0,0
0,0.0235,0.0245,0,0,0
0,0.0245,0.0245,0,0,0
0,0.0255,0.0245,-93.3758,41141.3,-21.5803
0,0.0265,0.0245,-72.2116,40691.6,182.212
0,0.0275,0.0245,-26.9774,40249.3,404.084
0,0.0285,0.0245,41.34,39809.4,640.06
0,0.0295,0.0245,132.741,39372,890.142
0,0.0305,0.0245,247.224,38937,1154.33
0,0.0315,0.0245,247.464,38550.8,1425.67
0,0.0325,0.0245,69.5009,38217.1,1704.06
0,0.0335,0.0245,-65.1932,37853,2002.12
0,0.0345,0.0245,-129.936,37346.3,2299.24
0,0.0355,0.0245,-92.9778,36434.6,2527.32
0,0.0365,0.0245,-68.0137,35515.4,2746.47
0,0.0375,0.0245,-55.0421,34588.6,2956.68
0,0.0385,0.0245,-54.0636,33654.3,3157.96
0,0.0395,0.0245,-69.8332,32736.4,3322.9
0,0.0405,0.0245,-87.1257,31860.3,3424.84
0,0.0415,0.0245,-86.9357,30980.5,3516.87
0,0.0425,0.0245,-72.1281,30100.8,3598.85
0,0.0435,0.0245,-86.0645,29268,3671.73
0,0.0445,0.0245,-95.7321,28427.6,3739.72
0,0.0455,0.0245,-101.132,27579.6,3802.82
0,0.0465,0.0245,-102.263,26724.1,3861.04
0,0.0475,0.0245,-99.1268,25861,3914.37
0,0.0485,0.0245,-91.7219,24990.3,3962.81
0,0.0495,0.0245,-80.0489,24112,4006.36
0,0.0505,0.0245,-64.1075,23226.2,4045.03
0,0.0515,0.0245,-43.8977,22332.7,4078.81
0,0.0525,0.0245,-0.835723,21509.5,4093.28
0,0.0535,0.0245,66.5916,20800.9,4085.38
0,0.0545,0.0245,129.189,20100.9,4076.93
0,0.0555,0.0245,186.957,19409.4,4067.95
0,0.0565,0.0245,239.895,18726.5,4058.43
0,0.0575,0.0245,288.003,18052.2,4048.37
0,0.0585,0.0245,331.282,17386.4,4037.77
0,0.0595,0.0245,369.732,16729.2,4026.63
0,0.0605,0.0245,403.352,16080.6,4014.95
0,0.0615,0.0245,432.141,15440.5,4002.74
0,0.0625,0.0245,456.102,14808.9,3989.99
0,0.0635,0.0245,475.232,14186,3976.7
0,0.0645,0.0245,489.533,13571.5,3962.87
0,0.0655,0.0245,424.904,12917,3951.98
0,0.0665,0.0245,353.766,12268.4,3941.68
0,0.0675,0.0245,315.715,11664.5,3915.93
0,0.0685,0.0245,338.269,11134,3862.99
0,0.0695,0.0245,311.56,10577.3,3856.5
0,0.0705,0.0245,272.565,10014.5,3858.37
0,0.0715,0.0245,237.292,9456.82,3852.65
0,0.0725,0.0245,205.738,8904.13,3839.31
0,0.0735,0.0245,176.576,8356.18,3816.85
0,0.0745,0.0245,143.569,7810.78,3780.64
0,0.0755,0.0245,112.523,7268.71,3739.18
0,0.0765,0.0245,83.4395,6729.96,3692.47
0,0.0775,0.0245,56.3154,6194.55,3640.52
0,0.0785,0.0245,71.9514,5823.34,3633.49
0,0.0795,0.0245,46.1321,5452.12,3617.11
0,0.0805,0.0245,23.1581,5080.15,3601.28
0,0.0815,0.0245,3.0307,4707.41,3586.02
0,0.0825,0.0245,-14.252,4333.91,3571.32
0,0.0835,0.0245,-28.6878,3959.65,3557.18
0,0.0845,0.0245,-40.2779,3584.62,3543.6
0,0.0855,0.0245,-49.0222,3208.83,3530.58
0,0.0865,0.0245,-54.9207,2832.28,3518.12
0,0.0875,0.0245,-57.973,2454.96,3506.23
0,0.0885,0.0245,-58.1799,2076.88,3494.89
0,0.0895,0.0245,-55.5408,1698.04,3484.12
0,0.0905,0.0245,-50.056,1318.44,3473.9
0,0.0915,0.0245,-41.7253,938.069,3464.25
0,0.0925,0.0245,-31.4345,571.969,3461.01
0,0.0935,0.0245,-17.8348,213.653,3459.75
0,-0.0935,0.0255,10.5639,241.498,-3648.24
0,-0.0925,0.0255,5.84225,623.752,-3643.81
0,-0.0915,0.0255,5.58036,990.914,-3646.94
0,-0.0905,0.0255,8.15132,1349.12,-3657.59
0,-0.0895,0.0255,12.0297,1712.15,-3670.09
0,-0.0885,0.0255,17.2152,2080,-3684.44
0,-0.0875,0.0255,23.708,2452.68,-3700.63
0,-0.0865,0.0255,31.5081,2830.18,-3718.67
0,-0.0855,0.0255,40.6162,3212.51,-3738.55
0,-0.0845,0.0255,51.0308,3599.67,-3760.27
0,-0.0835,0.0255,62.7535,3991.65,-3783.84
0,-0.0825,0.0255,75.7831,4388.45,-3809.26
0,-0.0815,0.0255,90.1201,4790.08,-3836.52
0,-0.0805,0.0255,103.166,5195.01,-3861.33
0,-0.0795,0.0255,95.7385,5590.68,-3853.35
0,-0.0785,0.0255,87.5562,5987.55,-3846.14
0,-0.0775,0.0255,78.6194,6385.61,-3839.71
0,-0.0765,0.0255,68.9277,6784.86,-3834.06
0,-0.0755,0.0255,58.4808,7185.3,-3829.17
0,-0.0745,0.0255,56.6486,7677.61,-3837.28
0,-0.0735,0.0255,56.7358,8248.98,-3854.04
0,-0.0725,0.0255,48.8335,8819.33,-3867.89
0,-0.0715,0.0255,32.9403,9388.69,-3878.83
0,-0.0705,0.0255,9.05807,9957.04,-3886.85
0,-0.0695,0.0255,-22.8144,10524.4,-3891.95
0,-0.0685,0.0255,-60.6712,11092,-3901.86
0,-0.0675,0.0255,-95.5335,11668.2,-3919.31
0,-0.0665,0.0255,-126.377,12254.5,-3938.1
0,-0.0655,0.0255,-153.2,12850.9,-3958.23
0,-0.0645,0.0255,-176.005,13457.4,-3979.71
0,-0.0635,0.0255,-194.79,14073.9,-4002.53
0,-0.0625,0.0255,-209.556,14700.6,-4026.69
0,-0.0615,0.0255,-220.302,15337.3,-4052.2
0,-0.0605,0.0255,-227.029,15984.2,-4079.04
0,-0.0595,0.0255,-229.737,16641.1,-4107.23
0,-0.0585,0.0255,-228.425,17308.1,-4136.76
0,-0.0575,0.0255,-223.094,17985.2,-4167.63
0,-0.0565,0.0255,-213.745,18672.3,-4199.85
0,-0.0555,0.0255,-189.827,19363.9,-4231.5
0,-0.0545,0.0255,-80.3109,20020.5,-4250.16
0,-0.0535,0.0255,-8.48383,20777.9,-4244.57
0,-0.0525,0.0255,19.535,21638.8,-4207.75
0,-0.0515,0.0255,47.8232,22499.1,-4168.13
0,-0.0505,0.0255,73.7114,23374.3,-4127.72
0,-0.0495,0.0255,90.8085,24285.9,-4086.91
